,,,,,,,,,,0.08,,,,,,,,
,,high,low,close,open,TR,+DM 1,-DM 1,TR14,,+DM14,-DM14,+DI14,-DI14,DI 14 Diff,DI 14 Sum,DX,ADX
,,31.87,32.12,31.47,31.95, 0.71 ,0.37,0.00,10.76,,2.04,2.51,18.95,23.30,4.36,42.25,10.31,20.39
,,32.2,32.27,31.73,32.11, 0.80 ,0.33,0.00,10.79,,2.22,2.33,20.60,21.58,0.98,42.18,2.32,19.10
,,32.135,33,31.95,32.95, 1.27 ,0.00,0.00,11.29,,2.06,2.16,18.28,19.15,0.87,37.43,2.32,17.90
,,33.14,33.555,32.19,32.27, 1.61 ,1.01,0.00,12.09,,2.92,2.01,24.17,16.61,7.56,40.78,18.54,17.95
,,32.27,33.455,32.09,33.13, 1.27 ,0.00,0.10,12.49,,2.71,1.96,21.72,15.73,5.99,37.45,16.01,17.81
,,33,33.265,32.775,33.045, 1.17 ,0.73,0.00,12.77,,3.25,1.82,25.44,14.28,11.16,39.72,28.09,18.54
,,33.05,33.29,32.62,32.9, 0.52 ,0.05,0.00,12.38,,3.07,1.69,24.78,13.69,11.10,38.47,28.85,19.28
,,33,33.205,32.435,32.5, 0.59 ,0.00,0.09,12.08,,2.85,1.66,23.58,13.73,9.86,37.31,26.42,19.79
,,32.45,33.075,32.23,32.47, 0.64 ,0.00,0.13,11.86,,2.64,1.67,22.31,14.08,8.23,36.39,22.61,19.99
,,32.5,32.855,31.95,32.67, 0.63 ,0.00,0.22,11.63,,2.46,1.77,21.11,15.22,5.89,36.33,16.22,19.72
,,32.84,33.84,32.42,32.7, 1.89 ,0.34,0.00,12.69,,2.62,1.64,20.65,12.95,7.70,33.60,22.90,19.95
,,33,33.335,32.895,33.29, 0.91 ,0.00,0.51,12.70,,2.43,2.03,19.16,15.99,3.16,35.15,9.00,19.17
,,33.33,33.595,32.995,33.2, 0.70 ,0.33,0.00,12.49,,2.59,1.89,20.73,15.10,5.63,35.83,15.71,18.92
,,33.48,34.75,33.37,34.65, 1.76 ,0.15,0.00,13.36,,2.55,1.75,19.13,13.11,6.01,32.24,18.65,18.90
,,34.6,35.45,34.475,35.32, 2.08 ,1.12,0.00,14.48,,3.49,1.63,24.11,11.23,12.88,35.34,36.45,20.15
,,35.455,35.8,35.06,35.32, 1.32 ,0.85,0.00,14.77,,4.10,1.51,27.74,10.22,17.51,37.96,46.14,22.01
,,35.3,35.78,35.185,35.78, 0.72 ,0.00,0.02,14.44,,3.81,1.42,26.35,9.85,16.50,36.21,45.58,23.69
,,35.215,35.325,34.075,34.075, 0.14 ,0.00,0.45,13.55,,3.53,1.78,26.08,13.11,12.97,39.19,33.10,24.37
,,34.05,34.83,33.33,34.67, 0.75 ,0.00,0.50,13.33,,3.28,2.14,24.61,16.08,8.53,40.68,20.96,24.12
,,35,35.585,34.52,34.955, 2.26 ,0.95,0.00,14.64,,4.00,1.99,27.31,13.60,13.70,40.91,33.50,24.79
,,34.85,35.075,34.6,34.69, 0.55 ,0.00,0.51,14.15,,3.71,2.36,26.23,16.67,9.56,42.91,22.28,24.61
,,34.5,34.5,33.72,33.85, 0.10 ,0.00,0.58,13.24,,3.45,2.77,26.04,20.89,5.14,46.93,10.96,23.64
,,33.95,34.66,33.625,33.79, 0.94 ,0.00,0.00,13.23,,3.20,2.57,24.19,19.41,4.78,43.59,10.96,22.73
,,34.11,35.78,33.9,35.44, 2.16 ,0.16,0.00,14.44,,3.13,2.38,21.68,16.51,5.17,38.20,13.54,22.08
,,35.1,35.53,34.67,34.845, 1.63 ,0.99,0.00,15.04,,3.90,2.21,25.92,14.72,11.20,40.64,27.55,22.47
,,34.59,35.06,34.545,35, 0.39 ,0.00,0.47,14.35,,3.62,2.53,25.21,17.60,7.62,42.81,17.79,22.13
,,34.6,34.85,34.125,34.155, 0.30 ,0.00,0.21,13.63,,3.36,2.56,24.65,18.74,5.91,43.39,13.61,21.52
,,34.15,34.83,34.02,34.335, 0.70 ,0.00,0.02,13.37,,3.12,2.39,23.35,17.90,5.45,41.25,13.20,20.93
,,34.335,34.84,34.12,34.48, 0.82 ,0.19,0.00,13.23,,3.08,2.22,23.30,16.79,6.51,40.09,16.23,20.59
,,34.325,34.4,33.42,33.515, 0.28 ,0.00,0.44,12.57,,2.86,2.50,22.78,19.92,2.86,42.70,6.70,19.60
,,33.78,34.08,33.405,33.405, 0.66 ,0.00,0.32,12.33,,2.66,2.64,21.56,21.45,0.11,43.01,0.26,18.22
,,33.52,33.6,32.845,33.325, 0.20 ,0.00,0.48,11.64,,2.47,2.94,21.20,25.21,4.01,46.41,8.65,17.54
,,33.88,34.19,32.61,32.78, 1.34 ,0.36,0.00,12.16,,2.65,2.73,21.82,22.42,0.61,44.24,1.38,16.38
,,32.5,33.16,32.09,32.565, 0.55 ,0.00,1.03,11.84,,2.46,3.56,20.80,30.08,9.28,50.89,18.24,16.51
,,32.61,32.99,32.24,32.93, 0.90 ,0.00,0.17,11.89,,2.29,3.48,19.23,29.24,10.01,48.46,20.65,16.81
,,33,33.28,32.68,33.09, 1.04 ,0.39,0.00,12.08,,2.51,3.23,20.80,26.72,5.92,47.52,12.46,16.50
,,33.09,33.265,32.86,33.19, 0.59 ,0.09,0.00,11.80,,2.42,3.00,20.53,25.40,4.86,45.93,10.59,16.08
,,33,33.555,32.74,33.02, 0.70 ,0.00,0.00,11.66,,2.25,2.78,19.31,23.88,4.57,43.19,10.59,15.68
,,32.76,33.3,32.54,32.65, 0.56 ,0.00,0.26,11.38,,2.09,2.84,18.36,24.95,6.59,43.30,15.21,15.65
,,32.65,33.15,32.245,32.245, 0.61 ,0.00,0.15,11.18,,1.94,2.79,17.36,24.93,7.57,42.28,17.90,15.81
,,32.22,32.275,31.155,31.155, 0.03 ,0.00,0.88,10.41,,1.80,3.46,17.31,33.26,15.95,50.57,31.55,16.94
,,31.5,33.05,30.94,31.7, 1.89 ,0.00,0.00,11.56,,1.67,3.22,14.47,27.81,13.34,42.28,31.55,17.98
,,31.6,32.01,31.24,31.575, 1.07 ,0.00,1.04,11.81,,1.55,4.03,13.16,34.10,20.94,47.26,44.31,19.86
,,31.685,31.935,31.135,31.795, 0.70 ,0.08,0.00,11.66,,1.53,3.74,13.10,32.06,18.96,45.17,41.98,21.44
,,31.905,32.26,31.3,31.525, 1.12 ,0.22,0.00,11.95,,1.64,3.47,13.71,29.05,15.33,42.76,35.86,22.47
,,31.525,31.94,31.275,31.6, 0.64 ,0.00,0.32,11.74,,1.52,3.54,12.96,30.19,17.22,43.15,39.92,23.72
,,31.455,31.76,31.23,31.575, 0.49 ,0.00,0.18,11.38,,1.41,3.47,12.41,30.48,18.07,42.89,42.13,25.03
,,31.75,32.065,31.535,31.895, 0.83 ,0.30,0.00,11.41,,1.61,3.22,14.09,28.25,14.16,42.34,33.45,25.63
,,32,32.21,31.84,32, 0.68 ,0.25,0.00,11.27,,1.74,2.99,15.46,26.56,11.10,42.02,26.40,25.69
,,31.91,31.98,30.925,31.045, 0.14 ,0.00,0.23,10.60,,1.62,3.01,15.26,28.38,13.12,43.64,30.06,26.00
,,31.23,31.55,30.345,30.55, 0.63 ,0.00,0.43,10.47,,1.50,3.22,14.35,30.79,16.44,45.14,36.43,26.75
,,30.56,31.1,30.5,30.74, 0.76 ,0.00,0.45,10.48,,1.39,3.44,13.31,32.87,19.55,46.18,42.34,27.86
,,30.55,30.6,29.7,29.895, 0.10 ,0.00,0.50,9.83,,1.30,3.70,13.18,37.62,24.44,50.80,48.11,29.31
,,29.86,30.19,29.555,29.825, 0.49 ,0.00,0.41,9.62,,1.20,3.84,12.51,39.97,27.46,52.47,52.33,30.95
,,29.82,29.87,28.8,28.89, 0.32 ,0.00,0.32,9.24,,1.12,3.89,12.08,42.07,29.99,54.15,55.38,32.69
,,28.815,29.53,28.31,29.305, 0.73 ,0.00,0.34,9.31,,1.04,3.95,11.13,42.42,31.29,53.55,58.42,34.53
,,29.47,30.4,29.34,30.15, 2.09 ,0.65,0.00,10.74,,1.62,3.67,15.07,34.16,19.10,49.23,38.79,34.84
,,32.1,32.9,30.22,31.855, 3.56 ,2.63,0.00,13.53,,4.13,3.41,30.54,25.18,5.36,55.71,9.63,33.04
,,32.2,33.075,32.11,32.235, 2.86 ,0.10,0.00,15.42,,3.94,3.16,25.53,20.51,5.02,46.05,10.90,31.45
,,32.2,33.215,32.18,32.7, 1.11 ,0.00,0.00,15.42,,3.66,2.94,23.70,19.05,4.66,42.75,10.90,29.99
,,32.925,32.925,31.33,31.585, 0.74 ,0.72,0.00,15.07,,4.12,2.73,27.34,18.10,9.24,45.45,20.33,29.30
,,31.3,32.59,31.05,31.715, 1.26 ,0.00,0.33,15.25,,3.83,2.87,25.08,18.80,6.28,43.89,14.31,28.23
,,32,32.01,31,31.025, 0.96 ,0.70,0.00,15.12,,4.25,2.66,28.12,17.61,10.51,45.73,22.98,27.85
,,29.3,29.3,28.32,28.75, 1.70 ,0.00,2.71,15.74,,3.95,5.18,25.08,32.92,7.84,58.01,13.52,26.83
,,28.755,28.8,27.82,28.245, 0.48 ,0.00,0.50,15.10,,3.67,5.31,24.29,35.19,10.90,59.48,18.33,26.22
,,28.4,29.015,28.315,28.855, 1.20 ,0.00,0.00,15.21,,3.40,4.93,22.38,32.43,10.05,54.80,18.33,25.66
,,28.86,29.005,28.245,28.61, 0.69 ,0.46,0.00,14.82,,3.62,4.58,24.44,30.92,6.47,55.36,11.69,24.66
,,28.7,29.05,28.295,28.425, 0.80 ,0.00,0.00,14.56,,3.36,4.25,23.09,29.21,6.12,52.30,11.69,23.73
,,28.425,28.82,28.295,28.395, 0.52 ,0.00,0.23,14.05,,3.12,4.18,22.23,29.75,7.52,51.98,14.48,23.07
,,28.94,28.94,27.27,27.87, 0.64 ,0.52,0.00,13.69,,3.41,3.88,24.94,28.35,3.41,53.29,6.40,21.88
,,27.87,29.205,27.87,28.875, 1.93 ,0.00,0.00,14.65,,3.17,3.60,21.65,24.61,2.96,46.25,6.40,20.78
,,29.075,29.61,28.5,28.9, 1.74 ,1.20,0.00,15.34,,4.15,3.35,27.05,21.81,5.23,48.86,10.71,20.06
,,28.67,28.98,28.42,28.53, 0.48 ,0.00,0.63,14.73,,3.85,3.74,26.17,25.38,0.78,51.55,1.52,18.73
,,28.5,28.9,28.245,28.7, 0.48 ,0.00,0.08,14.15,,3.58,3.55,25.28,25.09,0.19,50.36,0.38,17.42
,,28.7,28.845,28.11,28.23, 0.60 ,0.20,0.00,13.74,,3.52,3.30,25.63,23.99,1.64,49.62,3.30,16.41
,,28.565,29.435,28.47,29.15, 1.32 ,0.00,0.00,14.09,,3.27,3.06,23.22,21.73,1.48,44.95,3.30,15.48
,,29.025,29.265,28.52,28.77, 0.80 ,0.46,0.00,13.87,,3.50,2.84,25.20,20.49,4.71,45.69,10.32,15.11
,,28.52,29.075,28.52,29, 0.55 ,0.00,0.19,13.44,,3.25,2.83,24.16,21.06,3.11,45.22,6.87,14.52
,,29.07,29.125,28.795,28.96, 0.61 ,0.55,0.00,13.08,,3.57,2.63,27.25,20.08,7.17,47.33,15.14,14.56
,,29.1,29.765,29,29.715, 0.97 ,0.03,0.00,13.12,,3.34,2.44,25.46,18.60,6.87,44.06,15.58,14.64
,,29.8,30.55,29.61,30.15, 1.55 ,0.70,0.00,13.73,,3.80,2.27,27.69,16.50,11.19,44.19,25.32,15.40
,,31.06,31.155,30.18,30.79, 1.55 ,1.26,0.00,14.30,,4.79,2.10,33.51,14.72,18.79,48.22,38.97,17.08
,,30.8,31.33,30.495,31.295, 1.15 ,0.00,0.00,14.43,,4.45,1.95,30.84,13.54,17.29,44.38,38.97,18.65
,,31.33,31.445,31,31.2, 0.95 ,0.53,0.00,14.34,,4.66,1.81,32.49,12.65,19.84,45.13,43.97,20.45
,,31.15,31.865,30.86,31.155, 0.86 ,0.00,0.00,14.19,,4.33,1.68,30.51,11.87,18.63,42.38,43.97,22.13
,,31.155,31.22,30.86,30.86, 0.36 ,0.00,0.64,13.53,,4.02,2.21,29.70,16.33,13.37,46.02,29.05,22.63
,,30.8,30.97,29.89,30.97, 0.11 ,0.00,0.25,12.68,,3.73,2.30,29.44,18.16,11.28,47.59,23.71,22.71
,,30.88,30.975,30.435,30.885, 1.09 ,0.08,0.00,12.85,,3.54,2.14,27.58,16.62,10.95,44.20,24.78,22.85
,,30.96,31.27,30.35,30.375, 0.84 ,0.08,0.00,12.77,,3.37,1.98,26.40,15.54,10.86,41.94,25.90,23.07
,,30.45,31.95,30,31.775, 1.60 ,0.00,0.00,13.46,,3.13,1.84,23.26,13.69,9.57,36.95,25.90,23.27
,,31.95,32.85,31.64,32.535, 2.85 ,1.50,0.00,15.35,,4.41,1.71,28.72,11.15,17.57,39.86,44.07,24.76
,,32,32,29.495,29.515, 0.36 ,0.00,0.85,14.61,,4.09,2.44,28.01,16.69,11.32,44.70,25.32,24.80
,,29.515,30.1,29.1,29.2, 0.61 ,0.00,1.90,14.17,,3.80,4.16,26.81,29.38,2.57,56.20,4.58,23.35
,,29.31,30.105,29.25,29.55, 1.00 ,0.00,0.00,14.17,,3.53,3.87,24.91,27.30,2.39,52.21,4.58,22.01
,,29.63,30.35,29.61,29.8, 1.10 ,0.32,0.00,14.25,,3.60,3.59,25.23,25.19,0.04,50.42,0.08,20.45
,,29.99,30.28,29.825,30.125, 0.67 ,0.36,0.00,13.91,,3.70,3.33,26.61,23.98,2.63,50.58,5.19,19.36
,,30.125,30.25,29.82,29.94, 0.43 ,0.14,0.00,13.34,,3.57,3.10,26.77,23.21,3.56,49.98,7.11,18.48
,,29.925,30.2,29.64,29.64, 0.38 ,0.00,0.05,12.76,,3.32,2.93,25.97,22.91,3.06,48.89,6.26,17.61
,,29.88,30.1,28.775,29.25, 0.46 ,0.00,0.10,12.31,,3.08,2.82,25.00,22.87,2.13,47.87,4.45,16.67
,,29.24,29.555,28.92,29.06, 0.78 ,0.00,0.55,12.21,,2.86,3.16,23.41,25.87,2.47,49.28,5.01,15.84
,,29.29,29.525,28.925,28.99, 0.60 ,0.05,0.00,11.95,,2.70,2.93,22.64,24.56,1.92,47.20,4.07,15.00
,,29,29.38,28.94,28.94, 0.45 ,0.00,0.14,11.55,,2.51,2.87,21.75,24.85,3.10,46.60,6.66,14.40
,,28.96,29.555,28.61,29.5, 0.61 ,0.00,0.00,11.34,,2.33,2.66,20.57,23.50,2.93,44.07,6.66,13.85
,,29.505,30,29.235,29.42, 1.39 ,0.54,0.00,11.92,,2.71,2.47,22.74,20.76,1.98,43.50,4.55,13.18
,,29.585,30.42,29.39,30.3, 1.19 ,0.08,0.00,12.25,,2.60,2.30,21.20,18.75,2.44,39.95,6.11,12.68
,,30.41,30.55,29.895,30.315, 1.16 ,0.82,0.00,12.54,,3.24,2.13,25.81,17.02,8.80,42.83,20.54,13.24
